,rho,time,Rp_
44,39.106459238159005,4.824824824824825,7.585164249601652e-07
45,39.106994388820354,1.8818818818818819,7.191343100839171e-07
46,39.10683317960235,0.7007007007007007,7.549508307493913e-07
47,39.10677497481274,3.043043043043043,7.345267208210385e-07
48,39.106685432135585,3.2432432432432434,7.670967165188077e-07
49,39.10697889875326,5.865865865865866,7.298718267189016e-07
50,39.106837430746396,0.7807807807807807,7.612323601996227e-07
51,39.106967858782994,4.484484484484485,7.149456192934026e-07
52,39.106794756318905,4.104104104104104,7.593273819770334e-07
53,39.10594512561019,6.766766766766767,7.86522969769398e-07
54,39.10671968017232,3.203203203203203,7.24562504296345e-07
55,39.10697750201872,5.7857857857857855,7.21425461394852e-07
56,39.10636781979333,2.9029029029029028,7.514656162799355e-07
57,39.10667961441796,1.6416416416416417,7.766397861978633e-07
58,39.10662526370858,2.982982982982983,7.483797421390857e-07
59,39.10697577223715,2.1221221221221223,7.479160269936737e-07
60,39.106393852274465,3.103103103103103,7.689191237688012e-07
61,39.10656701158466,1.981981981981982,7.388931923075368e-07
62,39.106847051032595,1.1411411411411412,7.55974485859336e-07
63,39.1069047001711,0.6406406406406406,7.277101235426165e-07
64,39.106304848426184,2.7427427427427427,7.556617940339743e-07
65,39.10696187886522,0.2602602602602603,7.445875376194172e-07
66,39.106952192157074,0.8808808808808809,7.532237354391073e-07
67,39.106694995205274,2.8828828828828827,7.323274205050021e-07
68,39.10667893685464,3.4034034034034035,7.809921197251647e-07
69,39.106989556109866,0.980980980980981,7.699122381056959e-07
70,39.10698474774399,1.6816816816816818,7.433618174689625e-07
71,39.10691022069011,1.901901901901902,7.454130010260144e-07
72,39.10655830717873,3.4434434434434436,7.490484637934896e-07
73,39.106503223813796,10.61061061061061,7.806128009145216e-07
74,39.1062084525624,5.185185185185185,7.653232017877078e-07
75,39.106683804310734,3.4234234234234235,7.360279874690269e-07
76,39.1064340832795,3.3833833833833835,7.692424993706926e-07
77,39.10676044698429,3.5435435435435436,7.734959232618869e-07
78,39.10697384296625,1.0410410410410411,7.294609368328002e-07
79,39.10695367431133,2.8828828828828827,7.364223197709952e-07
80,39.106914267755926,1.901901901901902,7.173544343070294e-07
81,39.10692365054249,0.3003003003003003,7.351145007665283e-07
82,39.10666534335865,1.1211211211211212,7.589100591031553e-07
83,39.10666428090358,4.2042042042042045,7.414129551963792e-07
84,39.1063793610699,8.348348348348349,7.775355105361915e-07
85,39.106931416211474,3.3633633633633635,7.784656880509603e-07
86,39.10681144735144,1.0610610610610611,7.466831225445438e-07
87,39.10672197437248,2.3223223223223224,7.282741539160746e-07
88,39.10678625269825,1.5815815815815815,7.317755701169184e-07
89,39.106680314332074,3.163163163163163,7.423393878568879e-07
90,39.106459243568594,5.8058058058058055,7.349385309530533e-07
91,39.10646514198284,9.30930930930931,7.645286305958954e-07
92,39.10690428761938,1.5815815815815815,7.587293177828597e-07
93,39.10682976794536,4.884884884884885,7.251066387378379e-07
94,39.10676334837502,2.1421421421421423,7.179711442605544e-07
95,39.10697164861517,3.4434434434434436,7.757041335707658e-07
96,39.10660039977667,3.3033033033033035,7.55671191319676e-07
97,39.10681139952719,0.6006006006006006,7.745297763540371e-07
98,39.1067969934452,2.9029029029029028,7.571132985688682e-07
99,39.106500912932,3.2832832832832834,7.314226149636471e-07
100,39.10697529973009,2.9029029029029028,7.137250244998681e-07
101,39.106596679047904,3.5035035035035036,7.537494951466815e-07
102,39.10683796763152,5.445445445445445,7.476155856443934e-07
103,39.10646461601447,2.942942942942943,7.807991931834875e-07
104,39.10689131297471,0.3203203203203203,7.391819628163611e-07
105,39.10608104866873,6.066066066066066,7.806231495754584e-07
106,39.106698292207795,5.245245245245245,7.873608805647177e-07
107,39.106699982908125,1.0410410410410411,7.251119819689991e-07
108,39.10699779051342,2.8628628628628627,7.402807041816056e-07
109,39.10678364942403,2.0820820820820822,7.76108056922773e-07
110,39.10696257105492,3.023023023023023,7.617982279504555e-07
111,39.1064827002439,2.6226226226226226,7.598865277968708e-07
112,39.10699612713416,1.2012012012012012,7.347799764413586e-07
113,39.10689022053513,3.863863863863864,7.436537302196291e-07
114,39.10683578289138,1.8218218218218218,7.864979883510918e-07
115,39.10676268737318,2.8628628628628627,7.607903419464036e-07
116,39.1067105709514,2.042042042042042,7.448814095604029e-07
117,39.10672854659787,6.346346346346346,7.261061170110502e-07
118,39.10696563505359,1.5615615615615615,7.26026640084607e-07
119,39.10661752081948,2.8428428428428427,7.211176455721993e-07
120,39.10684597329639,0.7807807807807807,7.848296118750843e-07
121,39.106968347401995,1.921921921921922,7.196542528643553e-07
122,39.10676020014423,4.524524524524525,7.412300234767653e-07
123,39.10673398543929,4.984984984984985,7.266925404471222e-07
124,39.106636782454444,1.4214214214214214,7.467350006895227e-07
125,39.10698013506686,4.404404404404405,7.141549560487779e-07
126,39.10681903232947,1.2812812812812813,7.681804938177168e-07
127,39.106583398697104,4.464464464464465,7.162264059325757e-07
128,39.10652118121771,4.924924924924925,7.827075102295488e-07
129,39.10696986591894,1.5815815815815815,7.612927774662002e-07
130,39.10684754872861,1.0810810810810811,7.869786411729766e-07
131,39.10670800419827,0.5005005005005005,7.433259063730897e-07
132,39.10683504966388,2.7427427427427427,7.683232635054409e-07
133,39.10680454719388,1.7217217217217218,7.614361630737463e-07
134,39.10679618534548,2.4624624624624625,7.236538689170673e-07
135,39.1069079763667,2.9229229229229228,7.744347060858283e-07
136,39.10673220437772,0.2802802802802803,7.743266314889215e-07
137,39.10660727018953,1.2012012012012012,7.190644404144464e-07
138,39.106633761704565,4.044044044044044,7.828375222476976e-07
139,39.1069309909279,1.5015015015015014,7.451663471520902e-07
140,39.10640894241343,3.2432432432432434,7.660245971797138e-07
141,39.10614330581301,4.1841841841841845,7.780317637741996e-07
142,39.106951301926905,1.2012012012012012,7.127633653535386e-07
143,39.10669897470645,1.8818818818818819,7.862811051803533e-07
144,39.10665538883159,1.921921921921922,7.495951996140341e-07
145,39.10678379752144,1.5415415415415414,7.426513513017247e-07
146,39.10691934581289,0.24024024024024024,7.382309624048817e-07
147,39.10662338181933,1.2412412412412412,7.314480723713237e-07
148,39.106938694502084,4.104104104104104,7.171604467120383e-07
149,39.10686774739502,3.3833833833833835,7.722097170125489e-07
150,39.10675265409498,0.8808808808808809,7.684983927897466e-07
151,39.1066443102872,3.943943943943944,7.388814431995654e-07
152,39.106198081257865,5.945945945945946,7.783441926112858e-07
153,39.10683258631696,1.6016016016016015,7.625022116522029e-07
154,39.10672573259558,5.885885885885886,7.683176065107343e-07
155,39.10659426844157,2.7627627627627627,7.854256754182148e-07
156,39.106897135488225,1.0810810810810811,7.841667690213933e-07
157,39.105682592765966,9.92992992992993,7.805032357658995e-07
158,39.10684256872957,4.044044044044044,7.75534011909961e-07
159,39.106845821322516,2.5225225225225225,7.168338605403713e-07
160,39.1064218271165,3.963963963963964,7.145592039319941e-07
161,39.10674473476412,2.1021021021021022,7.824818762576163e-07
162,39.10667638926986,2.1821821821821823,7.53375797276133e-07
163,39.10678198278536,2.2822822822822824,7.723093880876746e-07
164,39.106770115289045,1.4414414414414414,7.174541307711582e-07
165,39.1068272687491,7.687687687687688,7.421240608436729e-07
166,39.106572332965406,5.565565565565565,7.41916099754821e-07
167,39.1065732383683,2.942942942942943,7.641076436034525e-07
168,39.10689433004539,1.2212212212212212,7.497517369317382e-07
169,39.106758748016446,3.7237237237237237,7.466408448503338e-07
170,39.106567336898834,3.6636636636636637,7.241291737715511e-07
171,39.106942629742804,6.766766766766767,7.824165743094292e-07
172,39.10665977005719,1.8818818818818819,7.794878209261005e-07
173,39.106478226657224,7.5475475475475475,7.169054705121335e-07
174,39.10662063112172,2.5425425425425425,7.158353711578097e-07
175,39.10614735008634,6.526526526526527,7.642865218166735e-07
176,39.10693990419232,1.5815815815815815,7.776646221336906e-07
177,39.10700043289018,1.7617617617617618,7.582409559687912e-07
178,39.10698014850229,4.1841841841841845,7.408324338827989e-07
179,39.10652506481268,7.027027027027027,7.714661596229889e-07
180,39.106433905601655,5.285285285285285,7.215722514583132e-07
181,39.10676833093011,0.8208208208208209,7.42252375300147e-07
182,39.1066235222265,2.6226226226226226,7.403215151990216e-07
183,39.10696269942915,1.4414414414414414,7.67655439953599e-07
184,39.106860133969626,1.5615615615615615,7.230019458116899e-07
185,39.10685462963378,1.4214214214214214,7.468808903153602e-07
186,39.106866215484864,7.5475475475475475,7.471416964761914e-07
187,39.106615428766034,4.1441441441441444,7.170380401941475e-07
188,39.106966601583416,1.0810810810810811,7.769364696557965e-07
189,39.10696447258352,1.4614614614614614,7.282756532792971e-07
190,39.10668607461225,2.6826826826826826,7.662573715060412e-07
191,39.106606208763175,6.686686686686687,7.303164661073459e-07
192,39.10693402544725,1.4414414414414414,7.735403179673507e-07
193,39.106506281191606,3.6636636636636637,7.616283648767793e-07
194,39.10628839728227,3.2632632632632634,7.788376174228164e-07
195,39.10690046995973,0.20020020020020018,7.485904609566051e-07
196,39.106175123196444,4.404404404404405,7.606535852800981e-07
197,39.10698260342345,0.960960960960961,7.446706616891586e-07
198,39.10682368777344,2.0820820820820822,7.206900309574351e-07
199,39.10650251399854,3.3633633633633635,7.482483283861032e-07
200,39.106943301314935,6.286286286286286,7.572213934574762e-07
201,39.10600159838941,5.625625625625625,7.710163046491042e-07
202,39.106877553311385,2.3023023023023024,7.270150087158824e-07
203,39.106657369020496,2.3823823823823824,7.717006317690631e-07
204,39.10675679046843,7.247247247247247,7.610201592146912e-07
205,39.106658811048135,3.883883883883884,7.619662386993356e-07
206,39.10695918458156,1.2412412412412412,7.526659406011854e-07
207,39.10683852906995,2.8028028028028027,7.296623704631509e-07
208,39.106941870338176,1.8418418418418419,7.796833578809646e-07
209,39.10661021795804,3.2832832832832834,7.288425241995217e-07
210,39.106671666293515,0.08008008008008008,7.687316309197537e-07
211,39.10693559487426,2.4424424424424425,7.264492874441598e-07
212,39.10661214233938,4.824824824824825,7.378550614025022e-07
213,39.10692186540334,1.3613613613613613,7.81864983245396e-07
214,39.106399626146846,2.8828828828828827,7.621090695690964e-07
215,39.1068884891739,1.2212212212212212,7.412176245255586e-07
216,39.10657603796808,3.6636636636636637,7.720218113059896e-07
217,39.10630844353354,2.982982982982983,7.711897367760361e-07
218,39.10669418304653,1.0410410410410411,7.830997040316758e-07
219,39.1069315613371,1.021021021021021,7.425935196341958e-07
220,39.10627554315796,4.444444444444445,7.606426149304366e-07
221,39.10680277667497,0.9209209209209209,7.613561767283378e-07
222,39.106919787221194,4.884884884884885,7.839241160946835e-07
223,39.10639716566594,4.684684684684685,7.597807294025615e-07
224,39.10696707734949,0.5005005005005005,7.249307429520287e-07
225,39.1067865027969,1.5015015015015014,7.427637770785071e-07
226,39.10658962943818,8.308308308308309,7.632414354299771e-07
227,39.10683669162567,1.7817817817817818,7.465486998683208e-07
228,39.106366143879455,5.925925925925926,7.855566517521643e-07
229,39.106868573158465,1.021021021021021,7.238216884195178e-07
230,39.10699962181136,0.6606606606606606,7.680904642327674e-07
231,39.106754947079246,1.1411411411411412,7.251753128137601e-07
232,39.106504930435776,2.1021021021021022,7.831959477871384e-07
233,39.106795831586346,1.921921921921922,7.47023098207172e-07
234,39.106896298895585,1.3213213213213213,7.283550016670908e-07
235,39.10673343412419,0.960960960960961,7.751771034299633e-07
236,39.106807047241,3.803803803803804,7.487698917826831e-07
237,39.10693110824673,0.2802802802802803,7.655257104030373e-07
238,39.106505743290406,5.665665665665665,7.80761825970478e-07
239,39.106758727694206,1.1411411411411412,7.434106773580867e-07
240,39.10691141222557,1.8018018018018018,7.697415954178272e-07
241,39.10674015471785,3.2832832832832834,7.686622186007761e-07
242,39.10646109969419,1.3213213213213213,7.538983350940237e-07
243,39.10681477853948,0.7207207207207207,7.404981092152762e-07
244,39.10621136869136,5.305305305305305,7.859115529837245e-07
245,39.10679942966078,0.5405405405405406,7.337646452947231e-07
246,39.106828243193306,3.4634634634634636,7.179488905479696e-07
247,39.106067880722236,6.866866866866867,7.458823301941999e-07
248,39.10672984923111,6.486486486486487,7.690985024106137e-07
249,39.10665124683447,3.2832832832832834,7.609370429969806e-07
250,39.106816072946394,1.981981981981982,7.834843827681993e-07
251,39.10642861811691,4.524524524524525,7.514335191387377e-07
252,39.10666646050403,2.5625625625625625,7.447986963814042e-07
253,39.106605188458865,8.388388388388389,7.281632090711741e-07
254,39.10646264764262,3.5235235235235236,7.514336029816066e-07
255,39.10678378207869,3.7837837837837838,7.55141915682214e-07
256,39.10660121340938,1.961961961961962,7.745605248072498e-07
257,39.10682811637412,3.7637637637637638,7.170483264932576e-07
258,39.106785114966094,11.731731731731731,7.479523815825642e-07
259,39.106788965670646,7.5475475475475475,7.773620961628151e-07
260,39.10684182654662,2.4824824824824825,7.477174974606756e-07
261,39.106375724937024,1.7217217217217218,7.745665462244547e-07
262,39.10672132401097,0.9009009009009009,7.652174767460373e-07
263,39.1069356762658,2.3023023023023024,7.375433640294666e-07
264,39.10683288766985,2.1021021021021022,7.318255470419461e-07
265,39.10647900647247,3.003003003003003,7.862152176968972e-07
266,39.10637618538585,7.5075075075075075,7.77350054706052e-07
267,39.106520471511566,4.904904904904905,7.510434066674298e-07
268,39.106856015407146,2.5225225225225225,7.4849810758869e-07
269,39.10638747678576,5.865865865865866,7.831679722112119e-07
270,39.10692102524716,2.7627627627627627,7.360390262346681e-07
271,39.10665866111639,1.8218218218218218,7.589157738296841e-07
272,39.10673726889454,0.7607607607607607,7.316675883929931e-07
273,39.10679425472599,1.4814814814814814,7.150384837243571e-07
274,39.10664356999836,2.002002002002002,7.472240653208844e-07
275,39.10665243377493,4.404404404404405,7.739664475219826e-07
276,39.10674106181104,4.324324324324325,7.243191912775812e-07
277,39.106941144278316,0.8008008008008007,7.165288003216021e-07
278,39.10667203299534,2.8228228228228227,7.6579016635207e-07
279,39.10686534604654,1.3813813813813813,7.626216056326047e-07
280,39.106887060919696,3.7637637637637638,7.67160527393623e-07
281,39.106577619061866,2.3023023023023024,7.258558221343362e-07
282,39.10690444411488,2.2022022022022023,7.679382005307278e-07
283,39.106800216874646,2.4624624624624625,7.450097421120121e-07
284,39.106819457563546,1.4814814814814814,7.470127678783094e-07
285,39.106794697852244,5.585585585585585,7.494748282469086e-07
286,39.1063129311811,5.685685685685685,7.147079232043051e-07
287,39.10668512702962,2.5025025025025025,7.284398796720793e-07
288,39.10692720178329,4.924924924924925,7.702005104654686e-07
289,39.10692464524589,0.8608608608608609,7.529015855589347e-07
290,39.10685476757624,1.6416416416416417,7.269688785559432e-07
291,39.10690444314253,0.5405405405405406,7.493491314710343e-07
292,39.106869204827824,0.8408408408408409,7.51696725000831e-07
293,39.106879543474534,1.961961961961962,7.642536533413253e-07
294,39.106910946341436,9.42942942942943,7.777483820932735e-07
295,39.10646687403879,3.183183183183183,7.316883562205271e-07
296,39.10671268578829,3.983983983983984,7.48537144157647e-07
297,39.10694377773321,0.22022022022022023,7.81211665968182e-07
298,39.106564588039845,1.8418418418418419,7.219463067113364e-07
299,39.10685815241716,1.2812812812812813,7.415358367607366e-07
300,39.10673507821926,2.4224224224224224,7.458016903491196e-07
301,39.106622694380945,2.7027027027027026,7.131513736684831e-07
302,39.10685840014135,0.980980980980981,7.552200952502694e-07
303,39.106536388081935,3.4434434434434436,7.860160408373343e-07
304,39.10671845075784,0.2802802802802803,7.50780962618999e-07
305,39.106745400831514,1.1811811811811812,7.23114720494989e-07
306,39.10670936877536,1.1411411411411412,7.795054019506476e-07
307,39.10669304540943,4.124124124124124,7.665748565700684e-07
308,39.10690025906173,10.95095095095095,7.265755547447984e-07
309,39.10667576108148,5.285285285285285,7.549551667292566e-07
310,39.10697850518732,2.1421421421421423,7.479724496661154e-07
311,39.10687558676081,2.042042042042042,7.270681050988631e-07
312,39.10698694476534,3.6636636636636637,7.686613599216723e-07
313,39.10694638752006,0.9209209209209209,7.591724105864e-07
314,39.106692549778344,6.626626626626627,7.850669153854293e-07
315,39.10694587898138,4.704704704704705,7.341218487395177e-07
316,39.10685376890246,1.8018018018018018,7.599055590586892e-07
317,39.106840252389816,1.6216216216216217,7.263928785942911e-07
318,39.10670232316478,6.186186186186186,7.806680296791103e-07
319,39.10658108820532,1.3013013013013013,7.421759569946035e-07
320,39.10696813404925,2.3823823823823824,7.563968726599028e-07
321,39.106833894866035,3.3633633633633635,7.298213925010658e-07
322,39.106725670554944,0.7207207207207207,7.180857570431481e-07
323,39.10696738359476,0.04004004004004004,7.480996221941768e-07
324,39.106977080459096,2.4624624624624625,7.309013853621853e-07
325,39.107000578025165,0.22022022022022023,7.265016305246131e-07
326,39.10660553300795,1.2412412412412412,7.215829524464441e-07
327,39.10651906948392,2.1421421421421423,7.382043444301796e-07
328,39.10679615017679,1.3213213213213213,7.410603148408601e-07
329,39.106555487354925,2.2622622622622623,7.872461239102826e-07
330,39.10663197754606,4.384384384384385,7.295168154868704e-07
331,39.106901649575335,2.6626626626626626,7.846743591939601e-07
332,39.10671625205006,1.0810810810810811,7.607215931686674e-07
333,39.106948577891075,2.3023023023023024,7.754720042621552e-07
334,39.10680517002925,5.7457457457457455,7.552800830718961e-07
335,39.10676309372988,3.103103103103103,7.354606888853325e-07
336,39.10687297530152,0.46046046046046046,7.185538306659775e-07
337,39.1068488523287,4.2842842842842845,7.612882208071107e-07
338,39.10667395085846,1.7617617617617618,7.433501738117895e-07
339,39.10649521883391,2.1621621621621623,7.247588313613618e-07
340,39.106781141025486,2.4824824824824825,7.736264006027665e-07
341,39.10676351356427,1.941941941941942,7.51103488835374e-07
342,39.10628625033385,4.944944944944945,7.70493779694129e-07
343,39.106422671104085,2.6426426426426426,7.727496068085396e-07
344,39.10697415575445,4.064064064064064,7.701546630755159e-07
345,39.1067360853271,0.7407407407407407,7.678081014926278e-07
346,39.10670524854505,5.405405405405405,7.339727496958236e-07
347,39.106820652933735,1.1811811811811812,7.402952360424374e-07
348,39.10698880031707,0.6206206206206206,7.232822083291129e-07
349,39.106496774833786,4.484484484484485,7.575624779259268e-07
350,39.10624667724268,5.265265265265265,7.305058344677277e-07
351,39.10667244120196,7.807807807807808,7.563244413685963e-07
352,39.10619177819419,4.004004004004004,7.785221525168244e-07
353,39.10691007980291,0.5405405405405406,7.82994532795577e-07
354,39.1068398271019,1.921921921921922,7.299264482134174e-07
355,39.10639043226541,4.544544544544545,7.399265326149899e-07
356,39.106639253690616,4.104104104104104,7.37240101936532e-07
357,39.106145267841235,4.884884884884885,7.807656308471622e-07
358,39.10689289329627,3.023023023023023,7.460810505978339e-07
359,39.106816425570926,3.183183183183183,7.549900599432534e-07
360,39.106943052542995,0.8408408408408409,7.661285457297105e-07
361,39.10695568787414,7.027027027027027,7.131991242962563e-07
362,39.10629030510526,3.7837837837837838,7.644609039465827e-07
363,39.10673580624948,0.960960960960961,7.590703196023108e-07
364,39.106887878290344,1.0810810810810811,7.824413955123662e-07
365,39.106759461585185,0.9009009009009009,7.321287180672349e-07
366,39.10658700732007,5.045045045045045,7.460255835236746e-07
367,39.1069338229566,1.6816816816816818,7.808836105197834e-07
368,39.10690777685927,6.966966966966967,7.238955909092483e-07
369,39.10679588361064,2.3023023023023024,7.336878178803633e-07
370,39.10671010892373,0.7007007007007007,7.754617112043275e-07
371,39.106779847258096,1.0810810810810811,7.526593569678823e-07
372,39.10672478101502,1.7017017017017018,7.7616139360457e-07
373,39.10696905026012,3.2432432432432434,7.853980551726016e-07
374,39.10619326263404,6.426426426426427,7.218734964910891e-07
375,39.10648796443501,6.226226226226226,7.551176719403491e-07
376,39.10679175737337,0.18018018018018017,7.469951792588012e-07
377,39.1069033693458,0.7807807807807807,7.834802400647153e-07
378,39.10631814219471,5.265265265265265,7.380143369013742e-07
379,39.10652601591383,2.4224224224224224,7.792852582594614e-07
380,39.10672678803891,1.2612612612612613,7.528601999606382e-07
381,39.10652318081126,4.104104104104104,7.200154839499904e-07
382,39.10696882243364,1.2612612612612613,7.703208199197034e-07
383,39.10691569270413,0.14014014014014015,7.595103614873992e-07
384,39.106330762331055,4.344344344344345,7.533169029624709e-07
385,39.1065712592777,1.6216216216216217,7.129545198350529e-07
386,39.10680814493583,9.18918918918919,7.756227568866778e-07
387,39.106748345804924,1.8818818818818819,7.580490262968649e-07
388,39.10692984121895,3.5635635635635636,7.374192748929865e-07
389,39.10679956598559,1.921921921921922,7.544238736199229e-07
390,39.10688372716225,1.2612612612612613,7.486866851422617e-07
391,39.10696704858722,8.088088088088089,7.611737769958007e-07
392,39.106553781392634,4.704704704704705,7.582520694229764e-07
393,39.10696800449491,1.7617617617617618,7.550215298482299e-07
394,39.10680098777605,0.06006006006006006,7.357503210923971e-07
395,39.10659659617377,1.5015015015015014,7.462068053938254e-07
396,39.10649054565289,3.043043043043043,7.196986847234909e-07
397,39.10673803590232,6.526526526526527,7.570586681947481e-07
398,39.10679421725005,6.186186186186186,7.575991681265978e-07
399,39.10663619484644,2.4424424424424425,7.433385681315833e-07
400,39.10685487331631,4.324324324324325,7.637029914201593e-07
401,39.10649977702379,5.7457457457457455,7.243423409532658e-07
402,39.106009746256326,5.665665665665665,7.668187197652813e-07
403,39.10640564980605,4.544544544544545,7.867802743443603e-07
404,39.106548606362544,7.807807807807808,7.751727637313032e-07
405,39.10617743430383,8.62862862862863,7.41796489559879e-07
406,39.10696100372279,2.942942942942943,7.345885669602165e-07
407,39.10679521775099,0.20020020020020018,7.646867998590172e-07
408,39.10657837738021,1.6016016016016015,7.460559193817753e-07
409,39.10687371350515,1.3413413413413413,7.652797449658815e-07
410,39.106523986523484,3.6436436436436437,7.644513022226602e-07
411,39.106124832978054,4.744744744744745,7.859933774367165e-07
412,39.106778735543045,1.3413413413413413,7.626689878006452e-07
413,39.10684456106605,1.2212212212212212,7.248121598156034e-07
414,39.106890291408305,3.103103103103103,7.322169144925864e-07
415,39.1067946289076,2.982982982982983,7.492984419693355e-07
416,39.10693120088107,1.2412412412412412,7.486491821195931e-07
417,39.10642628875516,10.55055055055055,7.669800293309508e-07
418,39.10697557400232,0.6806806806806807,7.756119733738008e-07
419,39.10621065412858,4.2442442442442445,7.801932613134193e-07
420,39.106735082474636,2.2422422422422423,7.222667482569082e-07
421,39.106933071965805,5.045045045045045,7.842667932793835e-07
422,39.1069999700461,2.6826826826826826,7.368996413844934e-07
423,39.106925654915244,2.3023023023023024,7.766626925729996e-07
424,39.10647789710599,7.287287287287287,7.34485749158403e-07
425,39.10675002908229,4.724724724724725,7.666155961178006e-07
426,39.10657664493981,3.7837837837837838,7.417265074086938e-07
427,39.10690113191297,1.981981981981982,7.44854008436942e-07
428,39.10691995348,1.0410410410410411,7.321210530643935e-07
429,39.10690070661338,2.8028028028028027,7.710628955205432e-07
430,39.10694410064581,0.44044044044044045,7.740006257457764e-07
431,39.106841249257165,3.2632632632632634,7.162969950218328e-07
432,39.106998365887954,2.4224224224224224,7.676197345985744e-07
433,39.10688870223588,1.3413413413413413,7.619355325671208e-07
434,39.10634227071512,4.1641641641641645,7.712764582651319e-07
435,39.10693495472012,5.305305305305305,7.385886486209118e-07
436,39.106636350344154,1.5215215215215214,7.812584237279032e-07
437,39.10685263625142,3.803803803803804,7.334429193894129e-07
438,39.10676589193819,4.1841841841841845,7.48846064537811e-07
439,39.10685642972249,1.7617617617617618,7.234151477559622e-07
440,39.1063592934614,4.384384384384385,7.342166311783698e-07
441,39.10669216084192,2.982982982982983,7.303402349089337e-07
442,39.10671982645746,0.5805805805805806,7.764240683940674e-07
443,39.10699728334586,8.608608608608609,7.256737135438962e-07
444,39.10691221478666,0.02002002002002002,7.247946798570044e-07
445,39.10665610544997,5.885885885885886,7.640249529401624e-07
446,39.10674883033639,1.1011011011011012,7.755650781647716e-07
447,39.10644112785382,2.7827827827827827,7.863744290983692e-07
448,39.1069847107141,2.942942942942943,7.288998418362546e-07
449,39.10687424372516,0.8408408408408409,7.21839461364967e-07
450,39.10653528837851,2.0820820820820822,7.792426443989235e-07
451,39.10647890120732,1.3813813813813813,7.167788658122547e-07
452,39.10697825500063,1.8818818818818819,7.5246854269382e-07
453,39.10662216094472,3.963963963963964,7.786290058079135e-07
454,39.106581996647286,2.2422422422422423,7.74742200654856e-07
455,39.10696722071461,4.684684684684685,7.658109952573503e-07
456,39.106366498828535,3.4434434434434436,7.273171219174606e-07
457,39.10687241149794,5.165165165165165,7.682380072554185e-07
458,39.10685014612582,0.8808808808808809,7.32000654069441e-07
459,39.10677981569421,6.486486486486487,7.352311883859377e-07
460,39.10698762787495,0.960960960960961,7.655572051237224e-07
461,39.10639863520064,9.50950950950951,7.657244528891075e-07
462,39.10672357890221,1.961961961961962,7.2182627922232e-07
463,39.10634795116562,3.3033033033033035,7.468491424713994e-07
464,39.1068162917059,4.344344344344345,7.441609566756011e-07
465,39.106940063888196,2.062062062062062,7.539342102421591e-07
466,39.10696491165097,4.544544544544545,7.423886229239778e-07
467,39.106572483805984,0.8208208208208209,7.432612397954972e-07
468,39.10638290765098,5.8458458458458455,7.663336579271233e-07
469,39.10685961313765,2.6826826826826826,7.145792294329267e-07
470,39.10681145938177,3.4234234234234235,7.342435686362516e-07
471,39.106982372199425,2.4624624624624625,7.464379095740062e-07
